Title,Date,Location,Description,ImageURL,User Name,Time_Zone,End_Date,Long_Lat
Las Vegas 51s vs. Memphis Redbirds in Las Vegas,07/30/18 07:05 PM,"Cashman Center, 850 Las Vegas Blvd., Las Vegas, Nevada 89101",,http://d1marr3m5x4iac.cloudfront.net/images/block/I0-001/004/158/742-2.jpeg_/las-vegas-51s-42.jpeg,,PST,07/31/18 07:05 PM,"(36.17970390000001, -115.1310338)"
Las Vegas 51s vs. Memphis Redbirds in Las Vegas,07/29/18 07:05 PM,"Cashman Center, 850 Las Vegas Blvd., Las Vegas, Nevada 89101",,http://d1marr3m5x4iac.cloudfront.net/images/block/I0-001/004/158/742-2.jpeg_/las-vegas-51s-42.jpeg,,PST,07/30/18 07:05 PM,"(36.17970390000001, -115.1310338)"
Las Vegas 51s vs. Memphis Redbirds in Las Vegas,07/27/18 07:05 PM,"Cashman Center, 850 Las Vegas Blvd., Las Vegas, Nevada 89101",,http://d1marr3m5x4iac.cloudfront.net/images/block/I0-001/004/158/742-2.jpeg_/las-vegas-51s-42.jpeg,,PST,07/28/18 07:05 PM,"(36.17970390000001, -115.1310338)"
Las Vegas 51s vs. Salt Lake Bees in Las Vegas,08/21/18 07:05 PM,"Cashman Center, 850 Las Vegas Blvd., Las Vegas, Nevada 89101",,http://d1marr3m5x4iac.cloudfront.net/images/block/I0-001/004/158/742-2.jpeg_/las-vegas-51s-42.jpeg,,PST,08/22/18 07:05 PM,"(36.17970390000001, -115.1310338)"
Las Vegas 51s vs. Sacramento River Cats in Las Vegas,09/01/18 07:05 PM,"Cashman Center, 850 Las Vegas Blvd., Las Vegas, Nevada 89101",,http://d1marr3m5x4iac.cloudfront.net/images/block/I0-001/004/158/742-2.jpeg_/las-vegas-51s-42.jpeg,,PST,09/02/18 07:05 PM,"(36.17970390000001, -115.1310338)"
Las Vegas 51s vs. Sacramento River Cats in Las Vegas,08/31/18 07:05 PM,"Cashman Center, 850 Las Vegas Blvd., Las Vegas, Nevada 89101",,http://d1marr3m5x4iac.cloudfront.net/images/block/I0-001/004/158/742-2.jpeg_/las-vegas-51s-42.jpeg,,PST,09/01/18 07:05 PM,"(36.17970390000001, -115.1310338)"
Las Vegas 51s vs. Tacoma Rainiers in Las Vegas,08/30/18 07:05 PM,"Cashman Center, 850 Las Vegas Blvd., Las Vegas, Nevada 89101",,http://d1marr3m5x4iac.cloudfront.net/images/block/I0-001/004/158/742-2.jpeg_/las-vegas-51s-42.jpeg,,PST,08/31/18 07:05 PM,"(36.17970390000001, -115.1310338)"
Las Vegas 51s vs. Tacoma Rainiers in Las Vegas,08/28/18 07:05 PM,"Cashman Center, 850 Las Vegas Blvd., Las Vegas, Nevada 89101",,http://d1marr3m5x4iac.cloudfront.net/images/block/I0-001/004/158/742-2.jpeg_/las-vegas-51s-42.jpeg,,PST,08/29/18 07:05 PM,"(36.17970390000001, -115.1310338)"
Las Vegas 51s vs. Albuquerque Isotopes in Las Vegas,07/13/18 07:05 PM,"Cashman Center, 850 Las Vegas Blvd., Las Vegas, Nevada 89101",,http://d1marr3m5x4iac.cloudfront.net/images/block/I0-001/004/158/742-2.jpeg_/las-vegas-51s-42.jpeg,,PST,07/14/18 07:05 PM,"(36.17970390000001, -115.1310338)"
Las Vegas 51s vs. Nashville Sounds in Las Vegas,07/26/18 07:05 PM,"Cashman Center, 850 Las Vegas Blvd., Las Vegas, Nevada 89101",,http://d1marr3m5x4iac.cloudfront.net/images/block/I0-001/004/158/742-2.jpeg_/las-vegas-51s-42.jpeg,,PST,07/27/18 07:05 PM,"(36.17970390000001, -115.1310338)"
